app_id,app_name,vendor,category,sourcing,business_unit,region,business_owner,application_manager,business_criticality,data_classification,lifecycle_status,compliance_status,hosting,go_live_date,end_of_life_date,last_reviewed_date,number_of_users,annual_cost_chf,integration_count,type,user_population_band,description
APP-0413,MuleSoft (Group),Salesforce,Integration,COTS / SaaS,Generation,Nordics,Tobias Suter,Olivier Marti,Critical,Restricted,Production,Compliant,On-Premise,2024-12-05,2028-11-05,2025-07-17,4305,413470,8,COTS,1000+,Salesforce Integration solution used by Generation to exchange data and route messages between systems.
APP-0414,Compliance Console,In-house,Reporting,In-house,Human Resources,Germany,Olivier Vogel,David Keller,High,Public,Production,Compliant,Private Cloud,2011-03-10,2031-08-06,2026-04-06,238,206160,24,Self-developed,101-1000,In-house Reporting application developed for Human Resources to produce operational and regulatory reports.
APP-0415,Tariff Service,In-house,Grid Operations,In-house,Generation,Poland,Simon Moser,Camille Bianchi,High,Internal,Production,Compliant,Public Cloud (Azure),2006-04-15,2031-05-09,2025-09-11,1168,236020,10,Self-developed,1000+,"In-house Grid Operations application developed for Generation to monitor and control grid assets, outages and dispatch."
APP-0416,Tariff Workbench,In-house,Integration,In-house,Generation,Germany,Tobias Hofer,Pascal Martin,High,Restricted,Build,Compliant,Public Cloud (AWS),2008-11-28,2030-08-27,2025-07-13,521,399447,17,Self-developed,101-1000,In-house Integration application developed for Generation to exchange data and route messages between systems.
APP-0417,Compliance Manager,In-house,Reporting,In-house,Human Resources,Austria,Martina Egger,Claudia Koch,High,Restricted,Build,Compliant,On-Premise,2007-09-19,2027-05-05,2025-08-02,401,280981,0,Self-developed,101-1000,In-house Reporting application developed for Human Resources to produce operational and regulatory reports.
APP-0418,GitLab,GitLab,DevOps,COTS / SaaS,Customer Service,Nordics,Corinne Egger,Pierre Bauer,High,Restricted,Retired,Compliant,Private Cloud,2015-06-01,2028-09-02,2025-11-08,805,196210,12,COTS,101-1000,"GitLab DevOps solution used by Customer Service to support build, deployment and release automation."
APP-0419,Field Monitor,In-house,Risk,In-house,Grid Operations,Italy,Elena Fischer,Petra Egger,Low,Public,Production,Compliant,Public Cloud (Azure),2010-06-26,2027-03-12,2026-05-24,71,14859,3,Self-developed,11-100,"In-house Risk application developed for Grid Operations to manage exposure, limits and risk reporting."
APP-0420,Tariff Gateway,In-house,Compliance,In-house,Generation,Nordics,Beatrice Egger,Fabian Nowak,High,Public,Production,Compliant,Private Cloud,2021-06-17,2028-10-27,2025-10-05,419,340096,2,Self-developed,101-1000,"In-house Compliance application developed for Generation to track controls, obligations and audit evidence."
APP-0421,Hedging Platform,In-house,Customer,In-house,Procurement,Poland,Tobias Dubois,Olivier Marti,Critical,Confidential,Production,Compliant,Private Cloud,2005-11-04,2028-02-13,2022-08-01,2923,274396,6,Self-developed,1000+,"In-house Customer application developed for Procurement to manage customer contracts, requests and service interactions."
APP-0422,Trading Hub,In-house,Grid Operations,In-house,Customer Service,Poland,,Andreas Bauer,Critical,Restricted,Production,Compliant,Public Cloud (Azure),2020-01-14,2031-05-07,2025-10-22,1233,486501,20,Self-developed,1000+,"In-house Grid Operations application developed for Customer Service to monitor and control grid assets, outages and dispatch."
APP-0423,Supply Gateway,In-house,Data Platform,In-house,Human Resources,Nordics,David Bauer,Lukas Martin,Critical,Restricted,Retired,Compliant,Public Cloud (AWS),2018-01-16,2031-06-04,2025-05-15,4859,700219,10,Self-developed,1000+,"In-house Data Platform application developed for Human Resources to store, process and serve datasets for analytics and reporting."
APP-0424,Cisco Webex (Legacy),Cisco,Collaboration,COTS / SaaS,Legal,Italy,David Bauer,Piotr Weber,Low,Internal,Production,Compliant,On-Premise,2018-12-16,2032-03-14,2025-07-26,43,12039,5,COTS,11-100,"Cisco Collaboration solution used by Legal to support team communication, documents and collaboration."
APP-0425,Market Tracker,In-house,Customer,In-house,Energy Management,Germany,Chiara Roth,Beatrice Egger,High,Confidential,Production,Non-compliant,On-Premise,2006-12-06,2027-08-16,2026-05-05,3078,698204,25,Self-developed,1000+,"In-house Customer application developed for Energy Management to manage customer contracts, requests and service interactions."
APP-0426,Tariff Scheduler,In-house,Finance,In-house,Procurement,Italy,Michael Marti,Fabian Nowak,Medium,Confidential,Production,Compliant,Public Cloud (AWS),2017-07-04,2027-12-22,2025-10-09,194,57304,6,Self-developed,101-1000,"In-house Finance application developed for Procurement to manage invoicing, settlement and financial bookkeeping."
APP-0427,Dispatch Register,In-house,Reporting,In-house,Grid Operations,Poland,Olivier Marti,,High,Internal,Plan,Compliant,Private Cloud,2008-09-23,2031-10-11,2026-05-24,2142,227641,12,Self-developed,1000+,In-house Reporting application developed for Grid Operations to produce operational and regulatory reports.
APP-0428,Hedging Tracker,In-house,Data Platform,In-house,Trading & Sales,Poland,Fabian Rossi,Tobias Suter,Medium,Public,Production,Compliant,SaaS,2008-08-03,2031-02-09,2025-07-27,219,73301,2,Self-developed,101-1000,"In-house Data Platform application developed for Trading & Sales to store, process and serve datasets for analytics and reporting."
APP-0429,Asset Monitor,In-house,Data Platform,In-house,Trading & Sales,Spain,Carmen Kaufmann,Thomas Egger,Low,Restricted,Build,Compliant,On-Premise,2024-01-29,2027-06-26,2026-03-13,21,24567,3,Self-developed,11-100,"In-house Data Platform application developed for Trading & Sales to store, process and serve datasets for analytics and reporting."
APP-0430,Customer Engine,In-house,Energy Trading,In-house,Human Resources,Germany,David Bauer,Daniel Kowalski,High,Internal,Production,Compliant,On-Premise,2012-05-05,2032-05-02,2025-05-17,1931,272417,19,Self-developed,1000+,"In-house Energy Trading application developed for Human Resources to support deal capture, position keeping and market operations."
APP-0431,Grid Service,In-house,Customer,In-house,Procurement,Austria,David Bauer,Magda Meier,,Confidential,Production,Compliant,Private Cloud,2024-05-01,2031-10-23,2025-06-05,46,11724,3,Self-developed,11-100,"In-house Customer application developed for Procurement to manage customer contracts, requests and service interactions."
APP-0432,Meter Dashboard,In-house,Grid Operations,In-house,Energy Management,Switzerland,Carmen Lang,Andreas Suter,Medium,Internal,Plan,Compliant,Public Cloud (AWS),2009-12-02,2029-04-27,2025-10-20,590,67029,6,Self-developed,101-1000,"In-house Grid Operations application developed for Energy Management to monitor and control grid assets, outages and dispatch."
APP-0433,Trading Repository,In-house,Customer,In-house,Procurement,Italy,Marc Conti,Luca Bianchi,Low,,Production,Compliant,On-Premise,2021-10-03,2029-10-15,2026-04-17,53,18774,0,Self-developed,11-100,"In-house Customer application developed for Procurement to manage customer contracts, requests and service interactions."
APP-0434,Microsoft Defender (Legacy),Microsoft,Security / EDR,COTS / SaaS,Corporate Strategy,France,Olivier Marti,Simon Sutter,Low,Confidential,Production,Not assessed,SaaS,2019-11-22,2031-05-23,2025-09-13,130,27399,15,SaaS,101-1000,Microsoft Security / EDR solution used by Corporate Strategy to protect endpoints against malware and intrusions.
APP-0435,Asset Dashboard,In-house,Energy Trading,In-house,Asset Management,France,Tobias Suter,Martina Egger,Critical,Confidential,Production,Compliant,On-Premise,2010-12-23,2031-04-10,2026-01-23,3142,1100173,22,Self-developed,1000+,"In-house Energy Trading application developed for Asset Management to support deal capture, position keeping and market operations."
APP-0436,Field Cockpit,In-house,Risk,In-house,Energy Management,Nordics,Olivier Marti,Magda Baumann,Medium,Internal,Production,Compliant,SaaS,2018-03-29,2027-04-22,2025-12-25,224,153307,18,Self-developed,101-1000,"In-house Risk application developed for Energy Management to manage exposure, limits and risk reporting."
APP-0437,Jenkins,CloudBees,DevOps,COTS / SaaS,Asset Management,Spain,Olivier Marti,Camille Kowalski,Low,Internal,Production,Not assessed,On-Premise,2013-07-17,2031-04-23,2025-12-31,55,23698,5,COTS,11-100,"CloudBees DevOps solution used by Asset Management to support build, deployment and release automation."
APP-0438,Meter Console,In-house,Grid Operations,In-house,Human Resources,Italy,Andreas Keller,,Critical,Internal,Production,Compliant,Public Cloud (AWS),2014-08-05,2024-01-02,2025-11-20,1789,1006762,17,Self-developed,1000+,"In-house Grid Operations application developed for Human Resources to monitor and control grid assets, outages and dispatch."
APP-0439,Balancing Scheduler,In-house,Data Platform,In-house,Procurement,Austria,David Bauer,Lukas Widmer,High,Internal,Sunset,Compliant,SaaS,2009-01-21,2030-05-15,2026-03-27,628,136712,13,Self-developed,101-1000,"In-house Data Platform application developed for Procurement to store, process and serve datasets for analytics and reporting."
APP-0440,Compliance Tracker,In-house,Compliance,In-house,Customer Service,Switzerland,Fabian Marti,,High,Internal,Build,Compliant,On-Premise,2023-06-26,2029-12-13,2026-01-31,635,163445,2,Self-developed,101-1000,"In-house Compliance application developed for Customer Service to track controls, obligations and audit evidence."
APP-0441,Microsoft Dynamics 365,Microsoft,CRM / ERP,COTS / SaaS,Grid Operations,Nordics,Thomas Egger,Claudia Koch,Medium,Internal,Production,Compliant,Public Cloud (Azure),2023-11-18,2027-09-27,2025-12-03,188,117373,9,SaaS,101-1000,Microsoft CRM / ERP solution used by Grid Operations to support Grid Operations operational processes.
APP-0442,Asset Scheduler,In-house,Data Platform,In-house,Customer Service,France,Tobias Suter,Petra Hofer,Low,Internal,Production,Compliant,Private Cloud,2018-01-09,2030-11-22,2025-12-27,25,40550,3,Self-developed,11-100,"In-house Data Platform application developed for Customer Service to store, process and serve datasets for analytics and reporting."
APP-0443,Grid Repository,In-house,Data Platform,In-house,Trading & Sales,Germany,Claudia Vogel,Olivier Marti,Medium,Internal,Production,Compliant,Public Cloud (Azure),2024-08-07,2030-10-24,2021-07-28,256,94188,17,Self-developed,101-1000,"In-house Data Platform application developed for Trading & Sales to store, process and serve datasets for analytics and reporting."
APP-0444,Box (Prod),Box,Content / ECM,COTS / SaaS,IT,Switzerland,Olivier Marti,Piotr Fischer,High,Confidential,Production,Compliant,On-Premise,2008-01-24,2030-05-06,2025-08-02,1136,572878,1,COTS,1000+,Box Content / ECM solution used by IT to support IT operational processes.
APP-0445,Customer Scheduler,In-house,Energy Trading,In-house,IT,Nordics,,David Bauer,Low,Internal,Production,Compliant,SaaS,2011-09-04,2031-03-02,2025-07-16,34,26392,23,Self-developed,11-100,"In-house Energy Trading application developed for IT to support deal capture, position keeping and market operations."
APP-0446,Supply Dashboard,In-house,Energy Trading,In-house,Generation,Germany,Nadia Lang,Luca Bianchi,Critical,Internal,Production,Compliant,Public Cloud (AWS),2009-01-07,2027-05-10,2026-03-17,4595,752845,2,Self-developed,1000+,"In-house Energy Trading application developed for Generation to support deal capture, position keeping and market operations."
APP-0447,Azure DevOps,Microsoft,DevOps,COTS / SaaS,Trading & Sales,Spain,Olivier Marti,Martina Egger,Medium,,Sunset,Compliant,Private Cloud,2021-11-02,2029-12-02,2025-08-05,137,302382,16,COTS,101-1000,"Microsoft DevOps solution used by Trading & Sales to support build, deployment and release automation."
APP-0448,Settlement Monitor,In-house,Grid Operations,In-house,Corporate Strategy,Germany,Lea Graf,Daniel Kowalski,Medium,Confidential,Production,Compliant,SaaS,2021-12-04,2029-07-23,2025-05-25,132,137390,4,Self-developed,101-1000,"In-house Grid Operations application developed for Corporate Strategy to monitor and control grid assets, outages and dispatch."
APP-0449,Billing Gateway,In-house,Data Platform,In-house,Corporate Strategy,Nordics,Olivier Marti,Thomas Egger,High,Internal,Production,Compliant,Private Cloud,2006-05-15,2028-08-19,2021-10-05,303,202400,22,Self-developed,101-1000,"In-house Data Platform application developed for Corporate Strategy to store, process and serve datasets for analytics and reporting."
APP-0450,Portfolio Tracker,In-house,Reporting,In-house,Generation,Poland,Nadia Meier,Andreas Bauer,High,Confidential,Production,Compliant,Public Cloud (Azure),2013-12-29,2024-07-16,2025-08-12,1360,230213,20,Self-developed,1000+,In-house Reporting application developed for Generation to produce operational and regulatory reports.
APP-0451,Outage Hub,In-house,Customer,In-house,Asset Management,Spain,Lukas Widmer,Stefan Maurer,Medium,Public,Production,Non-compliant,Public Cloud (Azure),2023-10-21,2032-01-23,2025-09-11,0,58309,5,Self-developed,1-10,"In-house Customer application developed for Asset Management to manage customer contracts, requests and service interactions."
APP-0452,Balancing Portal,In-house,Energy Trading,In-house,Human Resources,Switzerland,,,Critical,Internal,Production,Not assessed,SaaS,2010-02-27,2028-09-24,2025-07-30,988,989647,16,Self-developed,101-1000,"In-house Energy Trading application developed for Human Resources to support deal capture, position keeping and market operations."
APP-0453,Microsoft Defender (Group),Microsoft,Security / EDR,COTS / SaaS,Corporate Strategy,Nordics,Corinne Egger,Olivier Marti,Medium,Internal,Production,Not assessed,On-Premise,2012-03-05,2027-08-01,2025-12-01,415,134253,20,COTS,101-1000,Microsoft Security / EDR solution used by Corporate Strategy to protect endpoints against malware and intrusions.
APP-0454,Meter Scheduler,In-house,Reporting,In-house,Energy Management,Austria,Julia Conti,Matteo Fischer,Medium,Restricted,Production,Compliant,On-Premise,2012-10-30,2029-10-29,2026-02-20,186,62264,19,Self-developed,101-1000,In-house Reporting application developed for Energy Management to produce operational and regulatory reports.
APP-0455,Meter Engine,In-house,Risk,In-house,Customer Service,France,Anna Egger,Pascal Arnold,,Internal,Production,Compliant,On-Premise,2015-02-06,2027-09-15,2025-10-05,4036,1437197,1,Self-developed,1000+,"In-house Risk application developed for Customer Service to manage exposure, limits and risk reporting."
APP-0456,Meter Register,In-house,Customer,In-house,Trading & Sales,Switzerland,David Keller,Marco Vogel,Critical,Confidential,Production,Compliant,Public Cloud (AWS),2006-02-16,2027-01-08,2025-09-28,3181,515132,23,Self-developed,1000+,"In-house Customer application developed for Trading & Sales to manage customer contracts, requests and service interactions."
APP-0457,Grid Hub,In-house,Data Platform,In-house,Grid Operations,Germany,Magda Baumann,Carmen Brunner,Critical,Confidential,Production,Compliant,Public Cloud (AWS),2018-10-20,2027-06-16,2025-10-05,3028,255136,2,Self-developed,1000+,"In-house Data Platform application developed for Grid Operations to store, process and serve datasets for analytics and reporting."
APP-0458,Dispatch Console,In-house,Data Platform,In-house,Human Resources,Spain,David Bauer,Claudia Koch,Medium,Confidential,Production,Compliant,On-Premise,2009-03-01,2027-02-04,2026-03-29,929,127689,15,Self-developed,101-1000,"In-house Data Platform application developed for Human Resources to store, process and serve datasets for analytics and reporting."
APP-0459,ServiceNow,ServiceNow,ITSM,COTS / SaaS,Trading & Sales,Italy,Nina Bauer,Olivier Berger,Low,Internal,Production,Compliant,Private Cloud,2011-11-15,2029-03-27,2026-01-24,14,70157,6,COTS,11-100,ServiceNow ITSM solution used by Trading & Sales to support Trading & Sales operational processes.
APP-0460,Compliance Cockpit,In-house,Compliance,In-house,Legal,Italy,Martina Egger,Olivier Marti,Low,Confidential,Production,Compliant,Public Cloud (Azure),2006-11-06,2032-04-21,2026-03-18,12,35354,10,Self-developed,11-100,"In-house Compliance application developed for Legal to track controls, obligations and audit evidence."
APP-0461,Forecast Console,In-house,Integration,In-house,Customer Service,France,Tobias Suter,Carmen Brunner,Critical,Internal,Plan,Compliant,Public Cloud (Azure),2011-07-17,2031-09-13,2025-07-16,2014,905362,7,Self-developed,1000+,In-house Integration application developed for Customer Service to exchange data and route messages between systems.
APP-0462,Market Hub,In-house,Risk,In-house,Human Resources,Spain,Tobias Suter,Vera Schneider,High,Public,Production,Compliant,Private Cloud,2014-10-21,2029-06-21,2026-01-11,2027,219198,6,Self-developed,1000+,"In-house Risk application developed for Human Resources to manage exposure, limits and risk reporting."
APP-0463,Portfolio Analyzer,In-house,Grid Operations,In-house,Finance,Germany,Olivier Berger,Olivier Marti,Medium,Internal,Production,Compliant,SaaS,2021-08-27,2031-10-24,2026-03-15,361,66383,2,Self-developed,101-1000,"In-house Grid Operations application developed for Finance to monitor and control grid assets, outages and dispatch."
APP-0464,Settlement Dashboard,In-house,Energy Trading,In-house,Grid Operations,Spain,Julia Conti,Lukas Martin,Medium,Public,Production,Compliant,SaaS,2021-04-20,2031-02-07,2025-10-06,173,109298,18,Self-developed,101-1000,"In-house Energy Trading application developed for Grid Operations to support deal capture, position keeping and market operations."
APP-0465,Energy Dashboard,In-house,Compliance,In-house,Grid Operations,Poland,Olivier Marti,Martina Egger,Medium,Confidential,Production,Compliant,Public Cloud (Azure),2010-08-03,2027-08-15,2025-10-19,632,60592,16,Self-developed,101-1000,"In-house Compliance application developed for Grid Operations to track controls, obligations and audit evidence."
APP-0466,SailPoint IdentityIQ (Group),SailPoint,Security / IAM,COTS / SaaS,Asset Management,Germany,Luca Schneider,Olivier Marti,Medium,Confidential,Production,Compliant,SaaS,2024-12-22,2028-06-26,2022-08-30,0,155755,24,SaaS,1-10,"SailPoint Security / IAM solution used by Asset Management to manage identity, access and security controls."
APP-0467,Dispatch Analyzer,In-house,Risk,In-house,Energy Management,Germany,Olivier Marti,Piotr Kaufmann,Medium,Internal,Production,Compliant,On-Premise,2024-06-06,2027-08-06,2025-11-07,165,100627,23,Self-developed,101-1000,"In-house Risk application developed for Energy Management to manage exposure, limits and risk reporting."
APP-0468,Nutanix (Legacy),Nutanix,Infrastructure,COTS / SaaS,Human Resources,Poland,Camille Kowalski,Camille Bianchi,Low,Internal,Sunset,Compliant,Public Cloud (Azure),2009-07-01,2030-02-19,2026-03-25,13,19982,9,SaaS,11-100,"Nutanix Infrastructure solution used by Human Resources to provide platform, hosting and infrastructure services."
APP-0469,Asset Platform,In-house,Risk,In-house,Trading & Sales,Italy,Anna Conti,Chiara Conti,High,Confidential,Production,Not assessed,Private Cloud,2010-10-27,2025-02-27,2026-01-29,886,348929,12,Self-developed,101-1000,"In-house Risk application developed for Trading & Sales to manage exposure, limits and risk reporting."
APP-0470,SAP Concur (Group),SAP,Finance / Expenses,COTS / SaaS,Asset Management,Nordics,Nadia Lang,Camille Kowalski,Medium,Confidential,Plan,Compliant,Public Cloud (AWS),2013-10-17,2030-11-24,2025-10-27,487,73097,2,SaaS,101-1000,SAP Finance / Expenses solution used by Asset Management to support Asset Management operational processes.
APP-0471,Outage Portal,In-house,Finance,In-house,Human Resources,Italy,David Bauer,Nadia Egger,Medium,Internal,Production,Compliant,On-Premise,2019-05-03,2028-12-24,2026-02-12,156,44319,9,Self-developed,101-1000,"In-house Finance application developed for Human Resources to manage invoicing, settlement and financial bookkeeping."
APP-0472,Tariff Cockpit,In-house,Compliance,In-house,Asset Management,Germany,Olivier Marti,Elena Bernard,Medium,Public,Production,Compliant,Private Cloud,2019-06-02,2031-04-02,2026-04-14,417,33785,9,Self-developed,101-1000,"In-house Compliance application developed for Asset Management to track controls, obligations and audit evidence."
APP-0473,Invoice Scheduler,In-house,Finance,In-house,Customer Service,Spain,Patrick Nowak,Olivier Zimmermann,Low,Internal,Production,Compliant,SaaS,2008-08-11,2028-09-11,2025-11-21,50,7762,12,Self-developed,11-100,"In-house Finance application developed for Customer Service to manage invoicing, settlement and financial bookkeeping."
APP-0474,Supply Console,In-house,Finance,In-house,Trading & Sales,Nordics,Nadia Lang,Pascal Arnold,High,Internal,Production,Compliant,On-Premise,2014-10-25,2028-03-16,2025-12-06,428,270822,22,Self-developed,101-1000,"In-house Finance application developed for Trading & Sales to manage invoicing, settlement and financial bookkeeping."
APP-0475,Trading Manager,In-house,Asset Management,In-house,Corporate Strategy,Germany,Nadia Meier,Marc Bianchi,Low,Confidential,Retired,Compliant,Public Cloud (Azure),2019-07-21,2031-04-03,2025-09-04,30,8499,16,Self-developed,11-100,"In-house Asset Management application developed for Corporate Strategy to maintain technical assets, maintenance plans and lifecycle records."
APP-0476,Meter Optimizer,In-house,Customer,In-house,Corporate Strategy,Spain,Simon Keller,Stefan Bianchi,Critical,Confidential,Plan,Compliant,SaaS,2011-10-06,2031-02-04,2026-04-05,1591,606773,10,Self-developed,1000+,"In-house Customer application developed for Corporate Strategy to manage customer contracts, requests and service interactions."
APP-0477,Capacity Workbench,In-house,Reporting,In-house,Customer Service,Spain,Simon Keller,David Bauer,High,Internal,Production,Non-compliant,On-Premise,2007-02-05,2028-10-12,2023-03-25,439,238388,4,Self-developed,101-1000,In-house Reporting application developed for Customer Service to produce operational and regulatory reports.
APP-0478,Confluence,Atlassian,Collaboration,COTS / SaaS,Legal,Germany,Martina Egger,Anna Egger,Medium,Internal,Build,Non-compliant,On-Premise,2015-01-27,2028-10-19,2025-09-19,374,122005,24,COTS,101-1000,"Atlassian Collaboration solution used by Legal to support team communication, documents and collaboration."
APP-0479,Balancing Tracker,In-house,Finance,In-house,Corporate Strategy,Poland,,Giulia Wagner,Medium,Internal,Production,Compliant,Public Cloud (Azure),2008-08-10,2031-01-26,2026-02-02,421,79966,2,Self-developed,101-1000,"In-house Finance application developed for Corporate Strategy to manage invoicing, settlement and financial bookkeeping."
APP-0480,Customer Repository,In-house,Asset Management,In-house,Corporate Strategy,Nordics,Olivier Berger,David Bauer,Medium,Internal,Production,Compliant,Public Cloud (Azure),2010-02-13,2027-01-16,2025-08-31,66,74554,24,Self-developed,11-100,"In-house Asset Management application developed for Corporate Strategy to maintain technical assets, maintenance plans and lifecycle records."
APP-0481,GE Digital APM,GE Vernova,Asset Performance,COTS / SaaS,Trading & Sales,Switzerland,Tobias Suter,Chiara Conti,Medium,Confidential,Production,Compliant,On-Premise,2014-01-13,2031-12-18,2026-03-15,227,81867,22,COTS,101-1000,GE Vernova Asset Performance solution used by Trading & Sales to support Trading & Sales operational processes.
APP-0482,Balancing Console,In-house,Customer,In-house,Trading & Sales,France,,Fabian Marti,,,Production,Compliant,On-Premise,2021-04-19,2032-05-17,2025-08-22,1223,637198,13,Self-developed,1000+,"In-house Customer application developed for Trading & Sales to manage customer contracts, requests and service interactions."
APP-0483,Field Gateway,In-house,Finance,In-house,Trading & Sales,Switzerland,Claudia Vogel,David Bauer,Low,Confidential,Production,Compliant,Public Cloud (Azure),2022-11-19,2029-11-07,2026-01-15,28,19283661,25,Self-developed,11-100,"In-house Finance application developed for Trading & Sales to manage invoicing, settlement and financial bookkeeping."
APP-0484,Market Console,In-house,Reporting,In-house,IT,Nordics,Petra Martin,Olivier Berger,Critical,Internal,Production,Compliant,Public Cloud (Azure),2023-09-18,2031-04-14,2023-06-13,2280,580779,13,Self-developed,1000+,In-house Reporting application developed for IT to produce operational and regulatory reports.
APP-0485,Contract Workbench,In-house,Integration,In-house,Grid Operations,Switzerland,Simon Keller,Michael Lang,Medium,Internal,Production,Not assessed,Public Cloud (AWS),2016-03-21,2031-11-24,2025-07-29,206,80738,6,Self-developed,101-1000,In-house Integration application developed for Grid Operations to exchange data and route messages between systems.
APP-0486,Field Manager,In-house,Customer,In-house,Legal,Germany,Olivier Bernard,Nadia Lang,Low,Internal,Production,Compliant,SaaS,2007-12-03,2031-01-15,2025-10-08,38,49551,11,Self-developed,11-100,"In-house Customer application developed for Legal to manage customer contracts, requests and service interactions."
APP-0487,Invoice Console,In-house,Compliance,In-house,Procurement,Switzerland,Roland Dubois,,Critical,Internal,Production,Compliant,Private Cloud,2017-05-23,2030-03-10,2025-11-04,1722,891250,23,Self-developed,1000+,"In-house Compliance application developed for Procurement to track controls, obligations and audit evidence."
APP-0488,Balancing Platform,In-house,Risk,In-house,Human Resources,Germany,Tobias Suter,Piotr Kaufmann,High,Confidential,Production,Compliant,Public Cloud (AWS),2008-08-30,2029-05-06,2025-07-30,1735,245603,10,Self-developed,1000+,"In-house Risk application developed for Human Resources to manage exposure, limits and risk reporting."
APP-0489,Market Analyzer,In-house,Data Platform,In-house,Legal,Poland,Daniel Weber,,Critical,Restricted,Production,Not assessed,Public Cloud (Azure),2015-01-20,2030-06-11,2021-10-23,1419,504546,15,Self-developed,1000+,"In-house Data Platform application developed for Legal to store, process and serve datasets for analytics and reporting."
APP-0490,Contract Scheduler,In-house,Integration,In-house,Customer Service,Germany,Marc Bianchi,David Keller,High,Public,Production,Not assessed,Public Cloud (AWS),2012-06-11,2027-01-04,2025-11-29,1170,258258,18,Self-developed,1000+,In-house Integration application developed for Customer Service to exchange data and route messages between systems.
APP-0491,Dispatch Scheduler,In-house,Asset Management,In-house,Customer Service,France,Simon Keller,Martina Egger,Critical,Confidential,Production,Unknown,Public Cloud (AWS),2005-03-02,2031-04-13,2025-12-26,2061,913679,11,Self-developed,1000+,"In-house Asset Management application developed for Customer Service to maintain technical assets, maintenance plans and lifecycle records."
APP-0492,Outage Analyzer,In-house,Customer,In-house,Energy Management,Italy,Corinne Roth,Chiara Roth,Medium,Restricted,Production,Not assessed,On-Premise,2022-09-04,2030-05-08,2026-05-23,82,121208,18,Self-developed,11-100,"In-house Customer application developed for Energy Management to manage customer contracts, requests and service interactions."
APP-0493,Network Workbench,In-house,Grid Operations,In-house,Energy Management,Germany,Magda Baumann,Marco Vogel,Critical,Confidential,Retired,Compliant,Private Cloud,2006-07-01,2031-08-23,2025-09-27,1607,264115,4,Self-developed,1000+,"In-house Grid Operations application developed for Energy Management to monitor and control grid assets, outages and dispatch."
APP-1043,1Password Business,AgileBits,Security / IAM,COTS / SaaS,Trading & Sales,France,Carmen Brunner,Martina Egger,High,Restricted,Production,Compliant,SaaS,2023-12-20,2033-06-26,2026-02-15,5400,98000,7,SaaS,1000+,"Enterprise password manager and secrets vault for storing credentials, secure notes and shared logins."
APP-1037,Adobe Acrobat Pro,Adobe,Collaboration,COTS / SaaS,Trading & Sales,Austria,Camille Kowalski,Piotr Weber,Medium,,Production,Compliant,SaaS,2017-08-20,2027-04-15,2023-10-06,3400,120000,6,SaaS,1000+,"PDF creation, editing and e-signature tool used across departments for document workflows."
APP-1035,Adobe After Effects,Adobe,Design / Creative,COTS / SaaS,Legal,Italy,Piotr Kaufmann,Luca Bianchi,Low,Internal,Production,Non-compliant,SaaS,2025-02-18,2028-02-12,2025-09-08,55,33000,2,SaaS,11-100,Motion graphics and visual effects tool for animation and video compositing.
APP-1038,Adobe Creative Cloud,Adobe,Design / Creative,COTS / SaaS,Customer Service,Nordics,Fabian Frei,Luca Bianchi,Low,Internal,Production,Not assessed,SaaS,2017-07-23,2030-07-05,2025-06-13,320,210000,5,SaaS,101-1000,"Bundled suite of Adobe creative applications for photo, video, design and publishing work."
APP-1032,Adobe Illustrator,Adobe,Design / Creative,COTS / SaaS,Finance,Switzerland,Stefan Maurer,Nina Bauer,Low,Internal,Production,Not assessed,SaaS,2016-11-30,2025-02-16,2025-02-25,150,61000,2,SaaS,101-1000,"Vector graphics and illustration tool used to create logos, icons and scalable artwork."
APP-1033,Adobe InDesign,Adobe,Design / Creative,COTS / SaaS,Asset Management,Spain,Olivier Marti,Tobias Suter,Low,Internal,Production,Compliant,SaaS,2017-04-22,2033-01-12,2024-09-29,90,38000,2,SaaS,11-100,"Desktop publishing application for laying out brochures, reports and print and digital publications."
APP-1036,Adobe Lightroom,Adobe,Design / Creative,COTS / SaaS,Finance,Austria,Claudia Frei,Marc Frei,Low,Internal,Production,Not assessed,SaaS,2015-05-17,2031-03-17,2025-04-25,60,18000,1,SaaS,11-100,"Photo management and editing application for organising, processing and retouching large photo libraries."
APP-1031,Adobe Photoshop,Adobe,Design / Creative,COTS / SaaS,Corporate Strategy,Poland,Martina Egger,Nadia Egger,Low,Internal,Production,Compliant,SaaS,2016-03-12,2032-08-11,2026-01-08,180,72000,3,SaaS,101-1000,Raster image editing and photo retouching application used by design and brand teams for photo editing and graphics.
APP-1034,Adobe Premiere Pro,Adobe,Design / Creative,COTS / SaaS,Procurement,Germany,Stefan Bianchi,Nadia Lang,Low,Internal,Production,Unknown,SaaS,2021-08-22,2027-07-05,2024-10-31,70,41000,2,SaaS,11-100,"Professional video editing application for cutting, sequencing and producing corporate video content."
APP-1010,Ardoq,Ardoq,Enterprise Architecture,COTS / SaaS,Trading & Sales,Switzerland,Anna Egger,Nadia Lang,Medium,Confidential,Production,Not assessed,SaaS,2021-07-12,2027-12-09,2025-01-04,65,120000,8,SaaS,11-100,"Data-driven enterprise architecture platform for modelling applications, dependencies and roadmaps across the portfolio."
